Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Color1', 'Color2', 'State', 'PhotoAmt'];0.6106666666666667;0.7324777887462981;0.7224609947331772;0.6125399929853491;0.5471643857500399
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['State', 'Age_0', 'Age_2'];0.61;0.7407786885245902;0.6041155544501775;0.6042647923578208;0.5583843655146706
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'Sterilized', 'State'];0.6093333333333333;0.7502668089647813;0.6007122238582617;0.5805495963371474;0.5702540071356302
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Age_2'];0.608;0.7064544650751547;0.6135314723334108;0.6086236352352267;0.505639277916822
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Sterilized', 'State', 'PhotoAmt'];0.606;0.7352941176470589;0.635403467677092;0.6279561301429215;0.5503434687683051
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'State', 'PhotoAmt'];0.6046666666666667;0.7251461988304093;0.661027943720356;0.60782281881849;0.5357527024868204
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['PhotoAmt', 'Age_0', 'Age_2'];0.6046666666666667;0.7269155206286837;0.6301610993979381;0.6217505078572421;0.538351349912136
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Age_0', 'Age_2'];0.604;0.7085972850678733;0.5936287181314512;0.5928267092855685;0.5092922945843762
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'State', 'Age_2'];0.602;0.738045738045738;0.6193020241890683;0.6003875635788561;0.5533468235795304
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.6006666666666667;0.7614678899082569;0.6526719145229299;0.6266468385137106;0.5809840779594226
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'PhotoAmt', 'Age_0', 'Age_2'];0.5993333333333334;0.768957345971564;0.6094639503319123;0.5948043336296845;0.58848181479312
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.5986666666666667;0.7290192113245703;0.6286097592115474;0.6101455453076224;0.5405825656318228
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Sterilized', 'Age_0', 'Age_2'];0.598;0.7144212523719166;0.6672527641529359;0.6578497852163716;0.5186697907236807
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Color1', 'Sterilized', 'State', 'Age_0'];0.598;0.7579908675799086;0.6382507885758959;0.631636322488273;0.5764896959369508
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'PhotoAmt', 'Age_0'];0.5973333333333334;0.7497231450719822;0.6095694687282881;0.59514626810413;0.5669204962990575
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Sterilized', 'PhotoAmt', 'Age_2'];0.5966666666666667;0.7435064935064936;0.6355457696421501;0.623854234786461;0.5593002822301507
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Breed1', 'State'];0.5946666666666667;0.7264437689969605;0.5687714945450999;0.551786552469396;0.5364396400234304
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Breed1', 'Color1', 'PhotoAmt'];0.5933333333333334;0.7129186602870813;0.6591131046820108;0.6110834779155226;0.5160019170349859
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Breed1', 'Color1', 'Color2', 'PhotoAmt'];0.5933333333333334;0.7035681610247027;0.6966759562470575;0.6222246880004701;0.5004100324830928
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.5926666666666667;0.7444933920704846;0.6209394379605044;0.5971483183010885;0.5597049896160605
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'State', 'PhotoAmt'];0.5913333333333334;0.7466517857142857;0.6773947877710067;0.6437897131820779;0.5620054315991267
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'Sterilized'];0.5906666666666667;0.7388949079089924;0.5839131215258656;0.5851715755947644;0.5524362319612333
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'PhotoAmt', 'Age_0'];0.59;0.7546296296296297;0.6220755885715704;0.5890965757755781;0.5708024921454817
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0'];0.5893333333333334;0.7322751322751323;0.6291101927663024;0.6103170847396737;0.5436924223867086
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Breed1', 'Color1', 'State'];0.588;0.7236438075742068;0.6099278789510432;0.5809646069575413;0.5317003035305394
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Breed1', 'Color2'];0.588;0.698455949137148;0.6176762420604955;0.6000229976545505;0.49142126843814904
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Color1', 'State', 'Age_2'];0.5873333333333334;0.7334047109207709;0.5636335387122158;0.5561825468126322;0.5448692688641569
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Age_0', 'Age_2'];0.5866666666666667;0.7408637873754153;0.6645481817633863;0.6554262608862355;0.5541402630598008
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['State', 'Age_0'];0.5846666666666667;0.7535211267605634;0.5674746058436447;0.5703646840253183;0.5683103466638265
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.584;0.7677018633540372;0.633285498845718;0.6229890670505224;0.5827786357101018
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'PhotoAmt'];0.584;0.7237798546209762;0.6115009782623589;0.5996508055175694;0.5314553490601204
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.5833333333333334;0.7602905569007264;0.6439019413028854;0.6220757617080447;0.5751584216411949
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Color2', 'Sterilized'];0.5833333333333334;0.7059386973180076;0.5490513245240088;0.5474651174011039;0.5043452793013472
