Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
GaussianNB;{};['Sterilized', 'Age_2'];0.31266666666666665;0.31266666666666665;0.30208256641300474;0.3020826426941753;0
GaussianNB;{};['Sterilized', 'State', 'Age_2'];0.31266666666666665;0.31266666666666665;0.30208256641300474;0.3020826426941753;0
GaussianNB;{};['Breed1', 'Sterilized', 'Age_2'];0.31133333333333335;0.31133333333333335;0.29520871861719966;0.2934854382824707;0
GaussianNB;{};['Sterilized', 'Age_0', 'Age_2'];0.31066666666666665;0.31066666666666665;0.3005261993887294;0.3005262086746018;0
GaussianNB;{};['Sterilized', 'State', 'Age_0', 'Age_2'];0.31066666666666665;0.31066666666666665;0.2963944784997549;0.29600532937685786;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'Age_0', 'Age_2'];0.30933333333333335;0.30933333333333335;0.2934855047445002;0.29163342214712584;0
GaussianNB;{};['Breed1', 'Age_2'];0.30933333333333335;0.30933333333333335;0.3052694740692318;0.3037132331635334;0
GaussianNB;{};['Color1', 'Sterilized', 'Age_0'];0.30866666666666664;0.30866666666666664;0.28310970799055246;0.28392590287537517;0
GaussianNB;{};['Color1', 'Sterilized', 'Age_0', 'Age_2'];0.30733333333333335;0.30733333333333335;0.28312835008693266;0.2799229102506461;0
GaussianNB;{};['Color1', 'Color2', 'State', 'Age_0', 'Age_2'];0.30666666666666664;0.30666666666666664;0.29556110761961574;0.29274326954688484;0
GaussianNB;{};['Breed1', 'Sterilized', 'State', 'Age_2'];0.30533333333333335;0.30533333333333335;0.2795518018476118;0.2771090849615938;0
GaussianNB;{};['Color1', 'State', 'Age_0', 'Age_2'];0.30466666666666664;0.30466666666666664;0.3136258602831432;0.308826375306891;0
GaussianNB;{};['Breed1', 'Sterilized', 'State', 'Age_0', 'Age_2'];0.30333333333333334;0.30333333333333334;0.2946341812560681;0.29096546479202823;0
GaussianNB;{};['Color2', 'Age_0', 'Age_2'];0.30133333333333334;0.30133333333333334;0.29635739684519297;0.2966716662762009;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'Age_2'];0.30133333333333334;0.30133333333333334;0.2611908748302777;0.26206232932000456;0
GaussianNB;{};['Color1', 'Sterilized', 'Age_2'];0.3;0.3;0.2894277720892579;0.2896321043595478;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'State', 'Age_2'];0.29933333333333334;0.29933333333333334;0.27052923145421653;0.26680545824428836;0
GaussianNB;{};['Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.2986666666666667;0.2986666666666667;0.2588754615789758;0.2559827638438419;0
GaussianNB;{};['Color2', 'State', 'Age_0', 'Age_2'];0.298;0.298;0.2941895721492126;0.29229940199689586;0
GaussianNB;{};['State', 'Age_0', 'Age_2'];0.2966666666666667;0.2966666666666667;0.29824700614643357;0.29830395959736894;0
GaussianNB;{};['Color2', 'Sterilized', 'Age_0', 'Age_2'];0.2946666666666667;0.2946666666666667;0.28935360534728305;0.2873341607728311;0
GaussianNB;{};['Breed1', 'Color1', 'State'];0.294;0.294;0.270232626277632;0.2667315764480214;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'Age_0', 'Age_2'];0.2926666666666667;0.2926666666666667;0.27775479369725153;0.2748110315134699;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'State', 'Age_0'];0.292;0.292;0.27516109467776817;0.2717710565179262;0
GaussianNB;{};['Color2', 'Sterilized', 'State', 'Age_0', 'Age_2'];0.29133333333333333;0.29133333333333333;0.272697023538114;0.27117736547402044;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'Age_0', 'Age_2'];0.2906666666666667;0.2906666666666667;0.2783664127129451;0.27547687403648113;0
GaussianNB;{};['Color2', 'Sterilized', 'Age_2'];0.2906666666666667;0.2906666666666667;0.26901020354831473;0.26739629289160993;0
GaussianNB;{};['Breed1', 'Color1'];0.29;0.29;0.2666938393973356;0.26532287855563014;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'Age_0', 'Age_2'];0.28933333333333333;0.28933333333333333;0.26960286636177805;0.26932463523952943;0
GaussianNB;{};['Breed1', 'Color1', 'Age_2'];0.2886666666666667;0.2886666666666667;0.2953383173177969;0.29504275119330087;0
GaussianNB;{};['Breed1', 'Color1', 'State', 'Age_2'];0.2886666666666667;0.2886666666666667;0.29194778839873214;0.29222582231949834;0
GaussianNB;{};['Color1', 'PhotoAmt', 'Age_0', 'Age_2'];0.288;0.288;0.2803311327901362;0.2785865835601743;0
GaussianNB;{};['Color1', 'State', 'Age_2'];0.28733333333333333;0.28733333333333333;0.2860554424288175;0.27955438016056794;0
GaussianNB;{};['Color1', 'Sterilized', 'State', 'Age_0'];0.284;0.284;0.25555794424758477;0.25613514161547357;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'Age_2'];0.284;0.284;0.26834321264888816;0.2649519864452996;0
GaussianNB;{};['Color1', 'Age_2'];0.2826666666666667;0.2826666666666667;0.2961726991725027;0.29333523027362907;0
GaussianNB;{};['Breed1', 'State'];0.2813333333333333;0.2813333333333333;0.26317316767081844;0.2605071312412609;0
GaussianNB;{};['Color1', 'Sterilized'];0.2806666666666667;0.2806666666666667;0.2308963971629891;0.2301241076850526;0
GaussianNB;{};['Sterilized', 'State'];0.2806666666666667;0.2806666666666667;0.26650856672213297;0.266508667653039;0
GaussianNB;{};['Breed1', 'Color2', 'State', 'PhotoAmt', 'Age_0'];0.2793333333333333;0.2793333333333333;0.28222076955418335;0.2810338287991242;0
GaussianNB;{};['Breed1', 'Color2', 'Sterilized', 'Age_0'];0.278;0.278;0.26728679228669316;0.26428512770427287;0
GaussianNB;{};['Breed1', 'Sterilized', 'Age_0', 'Age_2'];0.2773333333333333;0.2773333333333333;0.2808120099659092;0.2774776974477272;0
GaussianNB;{};['Color1', 'Sterilized', 'State'];0.2773333333333333;0.2773333333333333;0.18970909078113923;0.18943361226229083;0
GaussianNB;{};['Breed1', 'Color1', 'Sterilized', 'State'];0.27666666666666667;0.27666666666666667;0.23206417748937253;0.22901025034393485;0
