Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'State', 'Age_2'];0.31066666666666665;0.31066666666666665;0.39839177461480624;0.28292494186271666;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Sterilized', 'State', 'Age_0'];0.30933333333333335;0.30933333333333335;0.2832199848903071;0.2794817892358342;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Sterilized', 'State'];0.30866666666666664;0.30866666666666664;0.3956495172596444;0.2855192503277303;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.308;0.308;0.48762319793568953;0.3054551544362998;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2', 'Sterilized', 'Age_2'];0.30733333333333335;0.30733333333333335;0.4400059585708115;0.30219426188377707;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.306;0.306;0.5070500534537783;0.31123625393475496;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'Sterilized', 'Age_2'];0.304;0.304;0.38943338823320006;0.30397407160931306;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Age_2'];0.304;0.304;0.3568701094212616;0.2954134647788449;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['PhotoAmt', 'Age_0'];0.30266666666666664;0.30266666666666664;0.31920252815731515;0.31016168577934716;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'PhotoAmt', 'Age_0', 'Age_2'];0.30266666666666664;0.30266666666666664;0.5090603523495245;0.31968481586266884;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'PhotoAmt'];0.302;0.302;0.3508210435128431;0.2799586014752739;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Sterilized', 'PhotoAmt'];0.302;0.302;0.3911565059860765;0.299748472308471;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Color2', 'Age_2'];0.30133333333333334;0.30133333333333334;0.40045765651461107;0.2901145057980731;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2', 'Sterilized', 'State'];0.30133333333333334;0.30133333333333334;0.46157258896082715;0.2906320491541907;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Sterilized', 'PhotoAmt', 'Age_0'];0.3006666666666667;0.3006666666666667;0.31762752418593587;0.3023808614837168;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'State', 'Age_0'];0.3;0.3;0.33611849016698503;0.28166674036536066;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Sterilized', 'State'];0.3;0.3;0.3482639378248925;0.2916703081145558;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1'];0.29933333333333334;0.29933333333333334;0.3222967342517754;0.2778852146046459;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['PhotoAmt', 'Age_0', 'Age_2'];0.29733333333333334;0.29733333333333334;0.3147741179869111;0.3027507373760317;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color2', 'Age_2'];0.29733333333333334;0.29733333333333334;0.35397985156867984;0.28815100779988523;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Sterilized', 'State'];0.2966666666666667;0.2966666666666667;0.28109013095725127;0.27799580384355627;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.2946666666666667;0.2946666666666667;0.3296246314941921;0.2806643511544099;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'State', 'Age_0', 'Age_2'];0.2946666666666667;0.2946666666666667;0.32966195945580046;0.2919279056488263;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Sterilized', 'PhotoAmt'];0.2946666666666667;0.2946666666666667;0.45628283618358645;0.2951546313037446;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'PhotoAmt', 'Age_0'];0.294;0.294;0.3345158105522916;0.3000822587285574;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.294;0.294;0.5118949851456254;0.30300907647480013;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.2926666666666667;0.2926666666666667;0.41151895753245993;0.28885387361708525;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color2', 'Sterilized', 'State', 'Age_2'];0.292;0.292;0.440784168687543;0.2967104336202272;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Sterilized', 'State', 'PhotoAmt'];0.292;0.292;0.4443508174433105;0.28870487408372153;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'State', 'PhotoAmt', 'Age_2'];0.292;0.292;0.5384828172514142;0.2971913381970809;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color2', 'State', 'Age_0'];0.292;0.292;0.3018047243407918;0.28214627167462564;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2', 'State', 'Age_2'];0.292;0.292;0.466269546759848;0.28559333811413556;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Sterilized', 'State', 'PhotoAmt'];0.2906666666666667;0.2906666666666667;0.5305806032085312;0.29578391744354704;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'PhotoAmt'];0.2906666666666667;0.2906666666666667;0.4182631431199276;0.283667412717172;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color2', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.29;0.29;0.41685504092258546;0.29022556194796356;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0'];0.28933333333333333;0.28933333333333333;0.34560495113208123;0.29682155843349717;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'State', 'Age_2'];0.28933333333333333;0.28933333333333333;0.4059977138929962;0.28774217230608157;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'State', 'PhotoAmt'];0.28933333333333333;0.28933333333333333;0.487938172297014;0.28440656026406286;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Color2', 'Sterilized'];0.2886666666666667;0.2886666666666667;0.3907489004364269;0.2825176032305845;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Sterilized', 'Age_0'];0.2886666666666667;0.2886666666666667;0.27966325621519783;0.27347728656606474;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['State', 'PhotoAmt', 'Age_0'];0.2886666666666667;0.2886666666666667;0.3315792744377999;0.2950052060574284;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color2', 'Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.288;0.288;0.4172533957974869;0.29344932134489043;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Age_0', 'Age_2'];0.288;0.288;0.2747535689419001;0.26695352395569183;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'State', 'PhotoAmt'];0.288;0.288;0.40785968445406906;0.2837017718722389;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'Sterilized', 'PhotoAmt'];0.28733333333333333;0.28733333333333333;0.4599792072225808;0.28800106071188547;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2', 'PhotoAmt', 'Age_2'];0.28733333333333333;0.28733333333333333;0.5463758063659301;0.2928923514763039;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2'];0.2866666666666667;0.2866666666666667;0.34607761607047915;0.255392821820453;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'State', 'Age_0'];0.2866666666666667;0.2866666666666667;0.3121622480298225;0.2855918137871122;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Age_0'];0.2866666666666667;0.2866666666666667;0.279608090302514;0.2758465851366855;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Sterilized', 'PhotoAmt', 'Age_2'];0.2866666666666667;0.2866666666666667;0.29506002640033924;0.27607235032825217;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'State', 'PhotoAmt', 'Age_2'];0.2866666666666667;0.2866666666666667;0.5500814306543108;0.2923373041823414;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color2', 'PhotoAmt', 'Age_0'];0.2866666666666667;0.2866666666666667;0.33540530854334444;0.29100375149239854;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.2853333333333333;0.2853333333333333;0.41049987886327666;0.2923003632842079;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.2846666666666667;0.2846666666666667;0.3644575001482563;0.2907438880666068;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.2846666666666667;0.2846666666666667;0.3112540864870719;0.28618587561326697;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.284;0.284;0.33946306694496786;0.2794792624234712;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'State', 'Age_0', 'Age_2'];0.284;0.284;0.3489030625577846;0.2785902913826635;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['State', 'Age_2'];0.284;0.284;0.2888165804634915;0.282293746880966;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['State', 'PhotoAmt', 'Age_0', 'Age_2'];0.2833333333333333;0.2833333333333333;0.33210739450656335;0.281775393296971;0
